v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,rez_esc,hhsize,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,agesq,target
130000.0,0,5,0,1,1,0,1.0,0,1,1,0,2,2,0,3,3,3,3,3,0.0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0.5,6.0,0.0,7.0,0,1,0,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,61,9,3721,9,36,0,1.0,0.25,49.0,3721,0
130000.0,0,5,0,1,1,0,1.0,0,1,1,0,2,2,0,3,3,3,3,6,0.0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0.5,6.0,0.0,7.0,0,0,1,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,70,36,4900,9,36,0,1.0,0.25,49.0,4900,0
130000.0,0,5,0,1,1,0,1.0,0,1,1,1,2,3,1,3,4,4,4,6,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,4,1.0,0.0,12.0,13.0,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,1,1,1,3,1,0,0,0,0,0,0,1,13,36,169,16,0,4,1.7777778999999998,1.0,169.0,169,0
130000.0,0,5,0,1,1,0,1.0,0,1,1,1,2,3,1,3,4,4,4,12,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,1.0,0.0,12.0,13.0,0,0,0,0,0,0,1,0,0,3,1.3333334,1,0,0,0,0,1,1,1,3,1,0,0,0,0,0,0,1,42,144,1764,16,0,4,1.7777778999999998,1.0,169.0,1764,0
130000.0,0,5,0,1,1,0,1.0,0,1,1,1,2,3,1,3,4,4,4,0,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,4,1.0,0.0,12.0,13.0,1,0,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,1,1,1,3,1,0,0,0,0,0,0,1,1,0,1,16,0,4,1.7777778999999998,1.0,169.0,1,0
130000.0,0,5,0,1,1,0,1.0,0,1,1,1,2,3,1,3,4,4,4,14,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,4,1.0,0.0,12.0,13.0,0,0,0,0,0,0,0,1,0,3,1.3333334,1,0,0,0,0,1,1,1,3,1,0,0,0,0,0,0,1,24,196,576,16,0,4,1.7777778999999998,1.0,169.0,576,0
40000.0,0,1,0,1,1,0,1.0,0,1,1,0,1,1,0,2,2,2,2,6,0.0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,6.0,0.0,6.0,0,0,1,0,0,0,0,0,0,1,2.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,27,36,729,4,36,0,4.0,0.0,36.0,729,0
40000.0,0,1,0,1,1,0,1.0,0,1,1,0,1,1,0,2,2,2,2,6,0.0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,6.0,0.0,6.0,0,0,1,0,0,0,0,0,0,1,2.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,23,36,529,4,36,0,4.0,0.0,36.0,529,0
130000.0,0,6,0,1,1,1,1.0,0,1,1,1,1,2,1,2,3,3,3,13,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,15.0,0.0,14.0,0,0,0,0,0,0,0,1,0,4,0.75,1,0,0,0,0,1,1,1,3,1,0,0,0,0,0,0,1,31,169,961,9,225,1,0.5625,0.25,196.0,961,0
130000.0,0,6,0,1,1,1,1.0,0,1,1,1,1,2,1,2,3,3,3,15,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,15.0,0.0,14.0,0,0,0,0,0,0,0,1,0,4,0.75,1,0,0,0,0,1,1,1,3,1,0,0,0,0,0,0,1,43,225,1849,9,225,1,0.5625,0.25,196.0,1849,0
130000.0,0,6,0,1,1,1,1.0,0,1,1,1,1,2,1,2,3,3,3,4,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,15.0,0.0,14.0,0,1,0,0,0,0,0,0,0,4,0.75,1,0,0,0,0,1,1,1,3,1,0,0,0,0,0,0,1,11,16,121,9,225,1,0.5625,0.25,196.0,121,0
130000.0,0,3,0,1,1,0,1.0,0,2,2,0,1,1,0,3,3,3,3,3,0.0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0.0,6.0,0.0,6.3333335,0,1,0,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,44,9,1936,9,36,0,2.25,0.0,40.111115000000005,1936,0
130000.0,0,3,0,1,1,0,1.0,0,2,2,0,1,1,0,3,3,3,3,10,0.0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0.0,6.0,0.0,6.3333335,0,0,0,1,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,21,100,441,9,36,0,2.25,0.0,40.111115000000005,441,0
130000.0,0,3,0,1,1,0,1.0,0,2,2,0,1,1,0,3,3,3,3,6,0.0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0.0,6.0,0.0,6.3333335,0,0,1,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,52,36,2704,9,36,0,2.25,0.0,40.111115000000005,2704,0
130000.0,0,5,0,1,1,0,1.0,0,0,0,0,3,3,0,3,3,3,3,2,0.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,3,2.0,0.0,3.0,8.0,0,1,0,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,86,4,7396,9,0,1,1.0,4.0,64.0,7396,1
130000.0,0,5,0,1,1,0,1.0,0,0,0,0,3,3,0,3,3,3,3,3,0.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,2.0,0.0,3.0,8.0,0,1,0,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,45,9,2025,9,0,1,1.0,4.0,64.0,2025,1
130000.0,0,5,0,1,1,0,1.0,0,0,0,0,3,3,0,3,3,3,3,11,0.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,3,2.0,0.0,3.0,8.0,0,0,0,0,0,1,0,0,0,3,1.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,18,121,324,9,0,1,1.0,4.0,64.0,324,1
130000.0,0,5,0,1,1,0,1.0,0,2,2,0,2,2,0,4,4,4,4,15,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,4,0.33333334,9.0,0.0,10.0,0,0,0,0,0,0,0,1,0,3,1.3333334,1,0,0,0,0,1,1,1,3,1,0,0,0,0,0,0,1,24,225,576,16,81,1,1.7777778999999998,0.11111112,100.0,576,0
130000.0,0,5,0,1,1,0,1.0,0,2,2,0,2,2,0,4,4,4,4,9,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0.33333334,9.0,0.0,10.0,0,0,0,1,0,0,0,0,0,3,1.3333334,1,0,0,0,0,1,1,1,3,1,0,0,0,0,0,0,1,51,81,2601,16,81,1,1.7777778999999998,0.11111112,100.0,2601,0
130000.0,0,5,0,1,1,0,1.0,0,2,2,0,2,2,0,4,4,4,4,6,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0.33333334,9.0,0.0,10.0,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,1,1,1,3,1,0,0,0,0,0,0,1,53,36,2809,16,81,1,1.7777778999999998,0.11111112,100.0,2809,0
130000.0,0,5,0,1,1,0,1.0,0,2,2,0,2,2,0,4,4,4,4,9,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,4,0.33333334,9.0,0.0,10.0,0,0,0,1,0,0,0,0,0,3,1.3333334,1,0,0,0,0,1,1,1,3,1,0,0,0,0,0,0,1,15,81,225,16,81,1,1.7777778999999998,0.11111112,100.0,225,0
130000.0,0,6,0,1,1,0,1.0,0,1,1,0,1,1,0,2,2,2,2,4,0.0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,8.0,6.0,0.0,5.0,0,1,0,0,0,0,0,0,0,4,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,75,16,5625,4,36,0,0.25,64.0,25.0,5625,0
130000.0,0,6,0,1,1,0,1.0,0,1,1,0,1,1,0,2,2,2,2,6,0.0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,8.0,6.0,0.0,5.0,0,0,1,0,0,0,0,0,0,4,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,75,36,5625,4,36,0,0.25,64.0,25.0,5625,0
130000.0,0,4,0,1,1,0,1.0,0,1,1,1,1,2,1,2,3,3,3,4,0.0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,6.0,0.0,5.0,0,1,0,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,35,16,1225,9,36,1,2.25,0.25,25.0,1225,1
130000.0,0,4,0,1,1,0,1.0,0,1,1,1,1,2,1,2,3,3,3,6,0.0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,6.0,0.0,5.0,0,0,1,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,25,36,625,9,36,1,2.25,0.25,25.0,625,1
130000.0,0,4,0,1,1,0,1.0,0,1,1,1,1,2,1,2,3,3,3,0,0.0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,6.0,0.0,5.0,1,0,0,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,4,0,16,9,36,1,2.25,0.25,25.0,16,1
130000.0,0,5,0,1,1,0,1.0,0,1,1,1,1,2,1,2,3,3,3,6,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,6.0,0.0,6.0,0,0,1,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,58,36,3364,9,36,1,1.0,0.25,36.0,3364,0
130000.0,0,5,0,1,1,0,1.0,0,1,1,1,1,2,1,2,3,3,3,3,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,6.0,0.0,6.0,0,1,0,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,9,9,81,9,36,1,1.0,0.25,36.0,81,0
130000.0,0,5,0,1,1,0,1.0,0,1,1,1,1,2,1,2,3,3,3,6,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,6.0,0.0,6.0,0,0,1,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,52,36,2704,9,36,1,1.0,0.25,36.0,2704,0
130000.0,0,4,0,1,1,0,1.0,0,0,0,0,2,2,0,2,2,2,2,3,0.0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,1.0,0.0,2.0,2.5,0,1,0,0,0,0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,56,9,3136,4,0,0,1.0,1.0,6.25,3136,0
130000.0,0,4,0,1,1,0,1.0,0,0,0,0,2,2,0,2,2,2,2,2,0.0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1.0,0.0,2.0,2.5,0,1,0,0,0,0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,84,4,7056,4,0,0,1.0,1.0,6.25,7056,0
130000.0,0,6,0,1,0,0,1.0,0,2,2,0,1,1,0,3,3,3,3,6,0.0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,3,0.5,0.0,6.0,6.0,0,0,1,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,37,36,1369,9,0,0,1.0,0.25,36.0,1369,0
130000.0,0,6,0,1,0,0,1.0,0,2,2,0,1,1,0,3,3,3,3,6,0.0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0.5,0.0,6.0,6.0,0,0,1,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,67,36,4489,9,0,0,1.0,0.25,36.0,4489,0
130000.0,0,6,0,1,0,0,1.0,0,2,2,0,1,1,0,3,3,3,3,6,0.0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,3,0.5,0.0,6.0,6.0,0,0,1,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,32,36,1024,9,0,0,1.0,0.25,36.0,1024,0
130000.0,0,4,0,1,1,0,1.0,0,0,0,0,1,1,0,1,1,1,1,4,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8.0,0.0,4.0,4.0,0,1,0,0,0,0,0,0,0,2,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,88,16,7744,1,0,0,0.25,64.0,16.0,7744,0
130000.0,0,4,0,1,1,0,1.0,1,3,4,0,1,1,1,4,5,5,5,8,0.0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,5,1.5,6.0,0.0,11.5,0,0,0,0,0,1,0,0,0,2,2.5,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,15,64,225,25,36,9,6.25,2.25,132.25,225,1
130000.0,0,4,0,1,1,0,1.0,1,3,4,0,1,1,1,4,5,5,5,11,0.0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,5,1.5,6.0,0.0,11.5,0,0,0,0,0,1,0,0,0,2,2.5,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,18,121,324,25,36,9,6.25,2.25,132.25,324,1
130000.0,0,4,0,1,1,0,1.0,1,3,4,0,1,1,1,4,5,5,5,6,0.0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5,1.5,6.0,0.0,11.5,0,0,1,0,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,41,36,1681,25,36,9,6.25,2.25,132.25,1681,1
130000.0,0,4,0,1,1,0,1.0,1,3,4,0,1,1,1,4,5,5,5,6,0.0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,5,1.5,6.0,0.0,11.5,0,0,1,0,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,35,36,1225,25,36,9,6.25,2.25,132.25,1225,1
130000.0,0,4,0,1,1,0,1.0,1,3,4,0,1,1,1,4,5,5,5,0,0.0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,5,1.5,6.0,0.0,11.5,1,0,0,0,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,7,0,49,25,36,9,6.25,2.25,132.25,49,1
130000.0,0,5,0,1,1,0,1.0,0,3,3,0,2,2,0,5,5,5,5,5,0.0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,5,1.5,5.0,0.0,5.5,0,1,0,0,0,0,0,0,0,3,1.6666666,1,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,1,12,25,144,25,25,9,2.7777777,2.25,30.25,144,0
130000.0,0,5,0,1,1,0,1.0,0,3,3,0,2,2,0,5,5,5,5,9,1.0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,5,1.5,5.0,0.0,5.5,0,0,0,1,0,0,0,0,0,3,1.6666666,1,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,1,17,81,289,25,25,9,2.7777777,2.25,30.25,289,0
